Date (WET),Dynamic FFR Biomass,Dynamic FFR CCGT,Dynamic FFR Coal,Dynamic FFR Distributed Generation,Dynamic FFR Hybrid,Dynamic FFR Hydro,Dynamic FFR Load Response,Dynamic FFR Pumped,Dynamic FFR Storage,Dynamic FFR Unknown,DLH Storage,Dynamic Containment Storage,EFR Storage
,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h,GBP/MW/h
[26/02/2020 09:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 10:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 10:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 11:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 11:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 12:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 12:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 13:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 13:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 14:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 14:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[26/02/2020 15:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[26/02/2020 15:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[26/02/2020 16:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[26/02/2020 16:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[26/02/2020 17:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[26/02/2020 17:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[26/02/2020 18:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[26/02/2020 18:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[26/02/2020 19:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[26/02/2020 19:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[26/02/2020 20:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 20:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 21:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 21:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 22:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 22:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[26/02/2020 23:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[26/02/2020 23:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 00:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 00:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 01:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 01:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 02:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 02:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 03:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 03:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 04:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 04:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 05:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 05:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 06:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 06:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 07:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 07:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 08:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 08:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 09:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 09:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 10:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 10:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 11:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 11:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 12:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 12:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 13:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 13:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 14:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 14:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[27/02/2020 15:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[27/02/2020 15:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[27/02/2020 16:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[27/02/2020 16:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[27/02/2020 17:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[27/02/2020 17:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[27/02/2020 18:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[27/02/2020 18:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[27/02/2020 19:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[27/02/2020 19:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[27/02/2020 20:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 20:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 21:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 21:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 22:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 22:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[27/02/2020 23:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[27/02/2020 23:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 00:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 00:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 01:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 01:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 02:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 02:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 03:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 03:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 04:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 04:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 05:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 05:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 06:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 06:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 07:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 07:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 08:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 08:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 09:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 09:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 10:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 10:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 11:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 11:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 12:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 12:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 13:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 13:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 14:00],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 14:30],,,,,10.28,,9.60,,8.55,,8.75,8.75,9.78
[28/02/2020 15:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[28/02/2020 15:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[28/02/2020 16:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[28/02/2020 16:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,9.78
[28/02/2020 17:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[28/02/2020 17:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[28/02/2020 18:00],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[28/02/2020 18:30],,,,,15.78,,19.51,25.88,18.01,,18.29,18.29,10.16
[28/02/2020 19:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[28/02/2020 19:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,10.16
[28/02/2020 20:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 20:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 21:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 21:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 22:00],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 22:30],,,,,15.78,,16.23,,15.95,,15.97,15.97,9.78
[28/02/2020 23:00],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[28/02/2020 23:30],,,,,9.88,,10.10,,7.10,,7.50,7.50,9.78
[29/02/2020 00:00],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 00:30],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 01:00],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 01:30],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 02:00],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 02:30],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 03:00],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 03:30],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 04:00],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 04:30],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 05:00],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 05:30],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 06:00],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 06:30],,,,,9.91,,10.10,,7.05,,7.42,7.42,9.78
[29/02/2020 07:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 07:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 08:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 08:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 09:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 09:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 10:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 10:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 11:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 11:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 12:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 12:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 13:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 13:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 14:00],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 14:30],,,,,10.28,,9.60,,8.53,,8.73,8.73,9.78
[29/02/2020 15:00],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,9.78
[29/02/2020 15:30],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,9.78
[29/02/2020 16:00],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,9.78
[29/02/2020 16:30],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,9.78
[29/02/2020 17:00],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,10.16
[29/02/2020 17:30],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,10.16
[29/02/2020 18:00],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,10.16
[29/02/2020 18:30],,,,,15.78,,14.84,25.88,16.42,,16.53,16.53,10.16
[29/02/2020 19:00],,,,,15.78,,16.23,,15.27,,15.38,15.38,10.16
[29/02/2020 19:30],,,,,15.78,,16.23,,15.27,,15.38,15.38,10.16
[29/02/2020 20:00],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 20:30],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 21:00],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 21:30],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 22:00],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 22:30],,,,,15.78,,16.23,,15.27,,15.38,15.38,9.78
[29/02/2020 23:00],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[29/02/2020 23:30],,,,,9.91,,9.94,,7.05,,7.41,7.41,9.78
[01/03/2020 00:00],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 00:30],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 01:00],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 01:30],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 02:00],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 02:30],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 03:00],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 03:30],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 04:00],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 04:30],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 05:00],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 05:30],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 06:00],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 06:30],,,,,6.25,,11.43,,7.14,,7.40,7.40,9.78
[01/03/2020 07:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 07:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 08:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 08:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 09:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 09:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 10:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 10:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 11:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 11:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 12:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 12:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 13:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 13:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 14:00],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 14:30],,,,,7.00,,9.35,,7.54,,7.77,7.77,9.78
[01/03/2020 15:00],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 15:30],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 16:00],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 16:30],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 17:00],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 17:30],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 18:00],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 18:30],,,,,,,9.21,,9.08,,9.10,9.10,9.78
[01/03/2020 19:00],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 19:30],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 20:00],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 20:30],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 21:00],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 21:30],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 22:00],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 22:30],,,,,,,9.21,,9.07,,9.09,9.09,9.78
[01/03/2020 23:00],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[01/03/2020 23:30],,,,,6.25,,11.42,,7.14,,7.40,7.40,9.78
[02/03/2020 00:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 00:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 01:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 01:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 02:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 02:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 03:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 03:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 04:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 04:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 05:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 05:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 06:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 06:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 07:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 07:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 08:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 08:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 09:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 09:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 10:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 10:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 11:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 11:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 12:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 12:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 13:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 13:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 14:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 14:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[02/03/2020 15:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 15:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 16:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 16:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 17:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 17:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 18:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 18:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[02/03/2020 19:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 19:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 20:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 20:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 21:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 21:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 22:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 22:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[02/03/2020 23:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[02/03/2020 23:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 00:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 00:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 01:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 01:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 02:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 02:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 03:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 03:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 04:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 04:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 05:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 05:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 06:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 06:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 07:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 07:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 08:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 08:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 09:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 09:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 10:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 10:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 11:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 11:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 12:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 12:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 13:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 13:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 14:00],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 14:30],,,,,7.00,,9.21,,7.54,,7.75,7.75,9.78
[03/03/2020 15:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 15:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 16:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 16:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 17:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 17:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 18:00],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 18:30],,,,,,,9.21,,9.33,,9.32,9.32,9.78
[03/03/2020 19:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 19:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 20:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 20:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 21:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 21:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 22:00],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 22:30],,,,,,,9.21,,9.30,,9.29,9.29,9.78
[03/03/2020 23:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[03/03/2020 23:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[04/03/2020 00:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[04/03/2020 00:30],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
[04/03/2020 01:00],,,,,6.25,,11.15,,7.11,,7.35,7.35,9.78
