Date (WET),Dynamic FFR Biomass,Dynamic FFR CCGT,Dynamic FFR Coal,Dynamic FFR Distributed Generation,Dynamic FFR Hybrid,Dynamic FFR Hydro,Dynamic FFR Load Response,Dynamic FFR Pumped,Dynamic FFR Storage,Dynamic FFR Unknown,DLH Storage,Dynamic Containment Storage,EFR Storage
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[14/05/2021 21:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,604.0,179.0
[14/05/2021 21:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,604.0,179.0
[14/05/2021 22:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,604.0,179.0
[14/05/2021 22:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,604.0,179.0
[14/05/2021 23:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,116.0,602.0,179.0
[14/05/2021 23:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,116.0,602.0,179.0
[15/05/2021 00:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 00:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 01:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 01:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 02:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 02:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 03:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 03:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 04:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 04:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 05:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 05:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 06:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 06:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,95.0,602.0,179.0
[15/05/2021 07:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,95.0,602.0,179.0
[15/05/2021 07:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,95.0,602.0,179.0
[15/05/2021 08:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 08:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 09:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 09:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 10:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 10:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,602.0,179.0
[15/05/2021 11:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 11:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 12:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 12:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 13:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 13:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 14:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 14:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,602.0,179.0
[15/05/2021 15:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,602.0,179.0
[15/05/2021 15:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,602.0,179.0
[15/05/2021 16:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 16:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 17:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 17:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 18:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 18:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 19:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 19:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[15/05/2021 20:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 20:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 21:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 21:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 22:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 22:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,602.0,179.0
[15/05/2021 23:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,125.0,604.0,179.0
[15/05/2021 23:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,98.0,0.0,125.0,604.0,179.0
[16/05/2021 00:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 00:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 01:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 01:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 02:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 02:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 03:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 03:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 04:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 04:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 05:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 05:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 06:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 06:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,95.0,604.0,179.0
[16/05/2021 07:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,95.0,604.0,179.0
[16/05/2021 07:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,95.0,604.0,179.0
[16/05/2021 08:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 08:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 09:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 09:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 10:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 10:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,91.0,0.0,99.0,604.0,179.0
[16/05/2021 11:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 11:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 12:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 12:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 13:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 13:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 14:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 14:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,90.0,0.0,99.0,604.0,179.0
[16/05/2021 15:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,604.0,179.0
[16/05/2021 15:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,604.0,179.0
[16/05/2021 16:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 16:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 17:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 17:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 18:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 18:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 19:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 19:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,604.0,179.0
[16/05/2021 20:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 20:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 21:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 21:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 22:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 22:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,125.0,604.0,179.0
[16/05/2021 23:00],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,125.0,594.0,179.0
[16/05/2021 23:30],0.0,0.0,68.0,0.0,0.0,0.0,24.0,0.0,98.0,0.0,125.0,594.0,179.0
[17/05/2021 00:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 00:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 01:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 01:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 02:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 02:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 03:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 03:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,102.0,594.0,179.0
[17/05/2021 04:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 04:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 05:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 05:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 06:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 06:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,594.0,179.0
[17/05/2021 07:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,95.0,594.0,179.0
[17/05/2021 07:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,95.0,594.0,179.0
[17/05/2021 08:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 08:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 09:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 09:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 10:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 10:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,594.0,179.0
[17/05/2021 11:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 11:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 12:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 12:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 13:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 13:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 14:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 14:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,594.0,179.0
[17/05/2021 15:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,594.0,179.0
[17/05/2021 15:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,594.0,179.0
[17/05/2021 16:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 16:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 17:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 17:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 18:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 18:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 19:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 19:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,594.0,179.0
[17/05/2021 20:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 20:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 21:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 21:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 22:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 22:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,132.0,594.0,179.0
[17/05/2021 23:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,132.0,602.0,179.0
[17/05/2021 23:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,132.0,602.0,179.0
[18/05/2021 00:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 00:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 01:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 01:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 02:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 02:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 03:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 03:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 04:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 04:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 05:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 05:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 06:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 06:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,95.0,602.0,179.0
[18/05/2021 07:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,95.0,602.0,179.0
[18/05/2021 07:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,95.0,602.0,179.0
[18/05/2021 08:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 08:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 09:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 09:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 10:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 10:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,99.0,602.0,179.0
[18/05/2021 11:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 11:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 12:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 12:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 13:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 13:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 14:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 14:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,90.0,0.0,99.0,602.0,179.0
[18/05/2021 15:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,602.0,179.0
[18/05/2021 15:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,99.0,602.0,179.0
[18/05/2021 16:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 16:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 17:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 17:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 18:00],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 18:30],0.0,0.0,68.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 19:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 19:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,116.0,602.0,179.0
[18/05/2021 20:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 20:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 21:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 21:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 22:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 22:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,64.0,0.0,77.0,602.0,179.0
[18/05/2021 23:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,77.0,595.0,179.0
[18/05/2021 23:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,77.0,595.0,179.0
[19/05/2021 00:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 00:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 01:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 01:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 02:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 02:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 03:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 03:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 04:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 04:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 05:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 05:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 06:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 06:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,98.0,0.0,47.0,595.0,179.0
[19/05/2021 07:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,47.0,595.0,179.0
[19/05/2021 07:30],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,47.0,595.0,179.0
[19/05/2021 08:00],0.0,0.0,68.0,0.0,0.0,0.0,19.0,0.0,91.0,0.0,51.0,595.0,179.0
