Date (WET),Capacity,Total Accepted Balancing Level,Wind Outturn,National Grid Forecast,EnAppSys Forecast Trend-Adjusted,EnAppSys Forecast Unadjusted
,MW,MW,MW,MW,MW,MW
[28/11/2019 03:00],15287.0,673.2,7904.0,9889.0,8089.9,6801.7
[28/11/2019 03:30],15287.0,816.8,8129.0,9889.0,8064.4,6921.4
[28/11/2019 04:00],15287.0,960.2,8408.0,9894.0,8226.0,7105.5
[28/11/2019 04:30],15287.0,1072.1,8569.0,9894.0,8442.7,7330.7
[28/11/2019 05:00],15287.0,1216.2,8566.0,9889.0,8640.4,7508.8
[28/11/2019 05:30],15287.0,1418.4,8456.0,9889.0,8859.6,7934.6
[28/11/2019 06:00],15287.0,1354.1,9195.0,9911.0,8735.5,8265.2
[28/11/2019 06:30],15287.0,992.6,9401.0,9911.0,8761.4,8384.1
[28/11/2019 07:00],15287.0,876.9,9629.0,9810.0,9503.8,8551.7
[28/11/2019 07:30],15287.0,104.5,10058.0,9810.0,9420.7,8638.4
[28/11/2019 08:00],15287.0,0.0,10126.0,9691.0,9923.0,8688.8
[28/11/2019 08:30],15287.0,0.0,10077.0,9691.0,9833.5,8615.7
[28/11/2019 09:00],15287.0,0.0,9998.0,9495.0,10025.0,8487.5
[28/11/2019 09:30],15287.0,0.0,9640.0,9495.0,9720.9,8440.6
[28/11/2019 10:00],15287.0,0.0,9380.0,9342.0,9642.9,8369.3
[28/11/2019 10:30],15287.0,0.0,8955.0,9342.0,9243.6,8297.3
[28/11/2019 11:00],15287.0,0.0,8753.0,9235.0,8974.9,8195.9
[28/11/2019 11:30],15287.0,0.0,8475.0,9235.0,8700.1,7861.3
[28/11/2019 12:00],15287.0,0.0,8310.0,9158.0,8595.1,7781.5
[28/11/2019 12:30],15287.0,0.0,8269.0,9158.0,8353.4,7707.1
[28/11/2019 13:00],15287.0,0.0,7933.0,8956.0,8058.9,7556.5
[28/11/2019 13:30],15287.0,0.0,7542.0,8956.0,7782.7,7402.4
[28/11/2019 14:00],15287.0,0.0,7528.0,8601.0,7660.0,7273.2
[28/11/2019 14:30],15287.0,0.0,7604.0,8601.0,7383.8,7080.3
[28/11/2019 15:00],15287.0,0.0,7054.0,8317.0,7599.1,6979.3
[28/11/2019 15:30],15287.0,0.0,6587.0,8317.0,7190.3,6947.6
[28/11/2019 16:00],15287.0,0.0,6513.0,7939.0,6512.8,6733.9
[28/11/2019 16:30],15287.0,0.0,6349.0,7939.0,6371.3,6486.1
[28/11/2019 17:00],15287.0,0.0,6268.0,7598.0,6459.3,6324.0
[28/11/2019 17:30],15287.0,0.0,5994.0,7598.0,6084.5,6045.9
[28/11/2019 18:00],15287.0,0.0,5805.0,7250.0,6017.9,5977.9
[28/11/2019 18:30],15287.0,0.0,5825.0,7250.0,5884.2,5832.1
[28/11/2019 19:00],15287.0,0.0,6039.0,7155.0,5682.1,5635.4
[28/11/2019 19:30],15287.0,0.0,5878.0,7155.0,5787.4,5411.9
[28/11/2019 20:00],15287.0,0.0,5583.0,6996.0,5842.4,5207.1
[28/11/2019 20:30],15287.0,0.0,5688.0,6996.0,5605.4,4977.7
[28/11/2019 21:00],15287.0,0.0,5209.0,5931.0,5454.0,4782.5
[28/11/2019 21:30],15287.0,0.0,5195.0,5931.0,5360.1,4670.3
[28/11/2019 22:00],15287.0,0.0,5145.0,5867.0,4982.1,4444.9
[28/11/2019 22:30],15287.0,0.0,4933.0,5867.0,4850.2,4189.8
[28/11/2019 23:00],15287.0,0.0,4575.0,5702.0,4749.8,4028.5
[28/11/2019 23:30],15287.0,0.0,4850.0,5702.0,4446.0,3637.9
[29/11/2019 00:00],15287.0,0.0,4713.0,5537.0,4517.1,3462.1
[29/11/2019 00:30],15287.0,0.0,4638.0,5537.0,4573.6,3367.4
[29/11/2019 01:00],15287.0,0.0,4380.0,5265.0,4591.7,3359.9
[29/11/2019 01:30],15287.0,0.0,4338.0,5265.0,4429.9,3292.1
[29/11/2019 02:00],15287.0,0.0,4464.0,4946.0,4273.3,3275.4
[29/11/2019 02:30],15287.0,0.0,4292.0,4946.0,4290.9,3282.6
[29/11/2019 03:00],15287.0,0.0,3898.0,4679.0,4349.9,3310.6
[29/11/2019 03:30],15287.0,0.0,3908.0,4679.0,3927.3,3304.2
[29/11/2019 04:00],15287.0,0.0,4103.0,4532.0,3700.7,3243.2
[29/11/2019 04:30],15287.0,0.0,3666.0,4532.0,4014.8,3170.3
[29/11/2019 05:00],15287.0,0.0,3718.0,4325.0,3614.1,3132.6
[29/11/2019 05:30],15287.0,0.0,3785.0,4325.0,3569.2,2940.8
[29/11/2019 06:00],15287.0,0.0,3629.0,4107.0,3825.3,2900.4
[29/11/2019 06:30],15287.0,0.0,3575.0,4107.0,3538.1,2826.1
[29/11/2019 07:00],15287.0,0.0,3585.0,3784.0,3472.3,2693.3
[29/11/2019 07:30],15287.0,0.0,3539.0,3784.0,3265.7,2509.7
[29/11/2019 08:00],15287.0,0.0,2972.0,3454.0,3315.8,2394.3
[29/11/2019 08:30],15287.0,0.0,3052.0,3454.0,2738.3,2212.5
[29/11/2019 09:00],15287.0,0.0,2861.0,3217.0,2853.3,2075.4
[29/11/2019 09:30],15287.0,0.0,2558.0,3217.0,2925.8,1994.0
[29/11/2019 10:00],15287.0,0.0,2468.0,2949.0,2509.0,1906.1
[29/11/2019 10:30],15287.0,0.0,2478.0,2949.0,2390.7,1808.1
[29/11/2019 11:00],15287.0,0.0,2503.0,2686.0,2450.1,1751.5
[29/11/2019 11:30],15287.0,0.0,2610.0,2686.0,2268.0,1723.8
[29/11/2019 12:00],15287.0,0.0,2159.0,2494.0,2486.9,1687.9
[29/11/2019 12:30],15287.0,0.0,2125.0,2494.0,2243.3,1654.0
[29/11/2019 13:00],15287.0,0.0,2051.0,2327.0,2005.1,1634.0
[29/11/2019 13:30],15287.0,0.0,1770.0,2327.0,1961.9,1571.2
[29/11/2019 14:00],15287.0,0.0,1672.0,2093.0,1993.6,1518.2
[29/11/2019 14:30],15287.0,0.0,1805.0,2093.0,1605.0,1470.3
[29/11/2019 15:00],15287.0,0.0,1810.0,1802.0,1701.4,1450.8
[29/11/2019 15:30],15287.0,0.0,1525.0,1802.0,1730.4,1383.1
[29/11/2019 16:00],15287.0,0.0,1255.0,1846.0,1513.1,1291.1
[29/11/2019 16:30],15287.0,0.0,1225.0,1846.0,1368.4,1173.4
[29/11/2019 17:00],15287.0,0.0,1433.0,1725.0,1175.7,1126.8
[29/11/2019 17:30],15287.0,0.0,1386.0,1725.0,1274.0,1114.4
[29/11/2019 18:00],15287.0,0.0,1400.0,1599.0,1408.7,1086.6
[29/11/2019 18:30],15287.0,0.0,1491.0,1599.0,1350.6,1058.7
[29/11/2019 19:00],15287.0,0.0,1347.0,1429.0,1307.6,989.3
[29/11/2019 19:30],15287.0,0.0,1423.0,1429.0,1321.0,933.8
[29/11/2019 20:00],15287.0,0.0,1577.0,1373.0,1264.7,890.5
[29/11/2019 20:30],15287.0,0.0,1660.0,1373.0,1455.8,846.5
[29/11/2019 21:00],15287.0,0.0,1773.0,1289.0,1618.7,870.1
[29/11/2019 21:30],15287.0,0.0,1719.0,1289.0,1718.5,890.4
[29/11/2019 22:00],15287.0,0.0,1709.0,1207.0,1656.5,895.1
[29/11/2019 22:30],15287.0,0.0,1650.0,1207.0,1681.0,921.5
[29/11/2019 23:00],15287.0,0.0,1529.0,1186.0,1625.6,942.0
[29/11/2019 23:30],15287.0,0.0,1515.0,1186.0,1535.1,1068.4
[30/11/2019 00:00],15287.0,0.0,1573.0,1197.0,1489.4,1071.6
[30/11/2019 00:30],15287.0,0.0,1635.0,1197.0,1534.1,1122.7
[30/11/2019 01:00],15287.0,0.0,1680.0,1216.0,1635.1,1175.6
[30/11/2019 01:30],15287.0,0.0,1565.0,1216.0,1743.8,1271.9
[30/11/2019 02:00],15287.0,0.0,1710.0,1271.0,1603.3,1317.2
[30/11/2019 02:30],15287.0,0.0,1880.0,1271.0,1776.5,1439.2
[30/11/2019 03:00],15287.0,0.0,1804.0,1339.0,1901.2,1553.7
[30/11/2019 03:30],15287.0,0.0,1617.0,1339.0,1902.9,1588.5
[30/11/2019 04:00],15287.0,0.0,1519.0,1403.0,1654.4,1590.2
[30/11/2019 04:30],15287.0,0.0,1378.0,1403.0,1552.4,1607.9
[30/11/2019 05:00],15287.0,0.0,1457.0,1451.0,1430.8,1631.8
[30/11/2019 05:30],15287.0,0.0,1517.0,1451.0,1417.0,1501.4
[30/11/2019 06:00],15287.0,0.0,1615.0,1555.0,1531.2,1505.3
[30/11/2019 06:30],15287.0,0.0,1758.0,1555.0,1569.3,1542.9
[30/11/2019 07:00],15287.0,0.0,1758.0,1713.0,1794.0,1593.3
[30/11/2019 07:30],15287.0,0.0,1870.0,1713.0,1789.6,1658.7
[30/11/2019 08:00],15287.0,0.0,1912.0,1871.0,1854.6,1691.8
[30/11/2019 08:30],15287.0,0.0,1822.0,1871.0,1973.7,1767.1
[30/11/2019 09:00],15287.0,0.0,1805.0,2039.0,1942.0,1836.9
[30/11/2019 09:30],15287.0,0.0,1784.0,2039.0,1816.0,1839.2
[30/11/2019 10:00],15287.0,0.0,1702.0,2031.0,1750.7,1758.5
[30/11/2019 10:30],15287.0,0.0,1742.0,2031.0,1624.3,1684.3
[30/11/2019 11:00],15287.0,0.0,1570.0,1946.0,1661.3,1644.4
[30/11/2019 11:30],15287.0,0.0,1544.0,1946.0,1600.2,1323.3
[30/11/2019 12:00],15287.0,0.0,1608.0,1823.0,1436.6,1269.8
[30/11/2019 12:30],15287.0,0.0,1650.0,1823.0,1551.8,1272.6
[30/11/2019 13:00],15287.0,0.0,1578.0,1862.0,1660.0,1326.1
[30/11/2019 13:30],15287.0,0.0,1624.0,1862.0,1607.0,1384.3
[30/11/2019 14:00],15287.0,0.0,1680.0,2058.0,1597.1,1414.5
[30/11/2019 14:30],15287.0,0.0,1886.0,2058.0,1680.4,1471.0
[30/11/2019 15:00],15287.0,0.0,2049.0,2357.0,1837.6,1523.8
[30/11/2019 15:30],15287.0,0.0,2168.0,2357.0,2003.2,1596.7
[30/11/2019 16:00],15287.0,0.0,2335.0,2744.0,2133.1,1650.6
[30/11/2019 16:30],15287.0,0.0,2553.0,2744.0,2359.7,1734.2
[30/11/2019 17:00],15287.0,0.0,2732.0,3203.0,2476.5,1797.4
[30/11/2019 17:30],15287.0,0.0,2795.0,3203.0,2742.9,2005.7
[30/11/2019 18:00],15287.0,0.0,2927.0,3543.0,2944.8,2188.7
[30/11/2019 18:30],15287.0,0.0,2901.0,3543.0,2881.3,2252.1
[30/11/2019 19:00],15287.0,0.0,2853.0,3550.0,2724.9,2138.6
[30/11/2019 19:30],15287.0,0.0,2644.0,3550.0,2721.5,2060.6
[30/11/2019 20:00],15287.0,0.0,2623.0,3430.0,2569.8,2016.1
[30/11/2019 20:30],15287.0,0.0,2687.0,3430.0,2465.3,1959.0
[30/11/2019 21:00],15287.0,0.0,2697.0,2470.0,2557.0,1947.4
[30/11/2019 21:30],15287.0,0.0,2660.0,2470.0,2572.9,1865.7
[30/11/2019 22:00],15287.0,0.0,2649.0,2251.0,2456.5,1719.4
[30/11/2019 22:30],15287.0,0.0,2632.0,2251.0,2391.0,1577.2
[30/11/2019 23:00],15287.0,0.0,2533.0,2032.0,2496.1,1497.6
[30/11/2019 23:30],15287.0,0.0,2343.0,2032.0,2317.9,1574.0
[01/12/2019 00:00],15287.0,0.0,2197.0,1890.0,2232.0,1505.2
[01/12/2019 00:30],15287.0,0.0,2059.0,1890.0,2054.7,1426.9
[01/12/2019 01:00],15287.0,0.0,2035.0,1912.0,1930.6,1366.7
[01/12/2019 01:30],15287.0,0.0,2071.0,1912.0,1933.5,1327.1
[01/12/2019 02:00],15287.0,0.0,2118.0,2036.0,1991.2,1320.7
[01/12/2019 02:30],15287.0,0.0,2299.0,2036.0,2010.0,1314.9
[01/12/2019 03:00],15287.0,0.0,2443.0,2189.0,2111.8,1291.7
[01/12/2019 03:30],15287.0,0.0,2843.0,2189.0,2408.9,1372.1
[01/12/2019 04:00],15287.0,0.0,2991.0,2388.0,2792.3,1540.5
[01/12/2019 04:30],15287.0,0.0,3186.0,2388.0,3132.8,1751.1
[01/12/2019 05:00],15287.0,0.0,3446.0,2633.0,3222.7,1911.8
[01/12/2019 05:30],15287.0,0.0,3953.0,2633.0,3454.3,2283.0
[01/12/2019 06:00],15287.0,0.0,3991.0,2889.0,3855.6,2493.6
[01/12/2019 06:30],15287.0,0.0,4213.0,2889.0,4103.4,2621.9
[01/12/2019 07:00],15287.0,0.0,4176.0,3074.0,4030.0,2703.8
[01/12/2019 07:30],15287.0,0.0,4419.0,3074.0,4109.2,2835.1
[01/12/2019 08:00],15287.0,0.0,4478.0,3179.0,4230.6,2923.9
[01/12/2019 08:30],15287.0,0.0,4514.0,3179.0,4559.2,3058.9
[01/12/2019 09:00],15287.0,0.0,4145.0,3281.0,4512.4,3171.5
[01/12/2019 09:30],15287.0,0.0,4085.0,3281.0,4297.1,3215.9
[01/12/2019 10:00],15287.0,0.0,3641.0,3361.0,3895.6,3100.5
[01/12/2019 10:30],15287.0,0.0,3396.0,3361.0,3716.8,3027.9
[01/12/2019 11:00],15287.0,0.0,3271.0,3356.0,3289.7,2972.5
[01/12/2019 11:30],15287.0,0.0,3269.0,3356.0,3128.5,2888.6
[01/12/2019 12:00],15287.0,0.0,3504.0,3470.0,3019.5,2705.3
[01/12/2019 12:30],15287.0,0.0,3698.0,3470.0,3329.0,2736.0
[01/12/2019 13:00],15287.0,0.0,3959.0,4048.0,3810.0,2944.7
[01/12/2019 13:30],15287.0,0.0,4643.0,4048.0,4032.4,3175.3
[01/12/2019 14:00],15287.0,0.0,4665.0,4817.0,4501.2,3330.3
[01/12/2019 14:30],15287.0,0.0,5509.0,4817.0,4810.3,3600.1
[01/12/2019 15:00],15287.0,0.0,5632.0,5506.0,5469.2,3924.0
[01/12/2019 15:30],15287.0,0.0,5932.0,5506.0,5846.0,4084.3
[01/12/2019 16:00],15287.0,0.0,6566.0,5903.0,5725.4,4202.3
[01/12/2019 16:30],15287.0,0.0,6846.0,5903.0,6303.2,4373.4
[01/12/2019 17:00],15287.0,0.0,6620.0,6107.0,6739.5,4477.0
[01/12/2019 17:30],15287.0,0.0,6588.0,6107.0,6759.8,4670.2
[01/12/2019 18:00],15287.0,0.0,6562.0,6237.0,6661.5,5410.5
[01/12/2019 18:30],15287.0,0.0,6154.0,6237.0,6477.3,5415.9
[01/12/2019 19:00],15287.0,0.0,6027.0,5939.0,5992.3,5212.3
[01/12/2019 19:30],15287.0,0.0,5640.0,5939.0,5790.5,5020.5
[01/12/2019 20:00],15287.0,0.0,5831.0,5793.0,5706.1,4878.9
[01/12/2019 20:30],15287.0,0.0,5681.0,5793.0,5356.6,4708.5
[01/12/2019 21:00],15287.0,0.0,5622.0,5292.0,5570.9,4555.8
[01/12/2019 21:30],15287.0,0.0,5384.0,5292.0,5369.0,4448.4
[01/12/2019 22:00],15287.0,0.0,5398.0,5106.0,5349.8,4397.0
[01/12/2019 22:30],15287.0,0.0,5057.0,5106.0,5238.3,4301.6
[01/12/2019 23:00],15287.0,0.0,5208.0,4932.0,5028.7,4175.1
[01/12/2019 23:30],15287.0,0.0,4920.0,4932.0,4976.6,4086.4
[02/12/2019 00:00],15287.0,0.0,4803.0,4716.0,5025.5,4129.1
[02/12/2019 00:30],15287.0,0.0,4597.0,4716.0,4676.0,4038.6
[02/12/2019 01:00],15287.0,0.0,4649.0,4802.0,4606.6,3949.8
[02/12/2019 01:30],15287.0,0.0,4784.0,4802.0,4452.3,3858.0
[02/12/2019 02:00],15287.0,0.0,4984.0,4917.0,4640.4,3812.2
[02/12/2019 02:30],15287.0,0.0,4980.0,4917.0,4773.9,3745.1
[02/12/2019 03:00],15287.0,0.0,4866.0,5143.0,4903.3,3681.0
[02/12/2019 03:30],15287.0,0.0,4708.0,5143.0,4734.6,3675.5
[02/12/2019 04:00],15287.0,0.0,4658.0,5250.0,4735.3,3686.8
[02/12/2019 04:30],15287.0,0.0,4514.0,5250.0,4529.3,3693.5
[02/12/2019 05:00],15287.0,0.0,4306.0,5301.0,4628.6,3720.7
[02/12/2019 05:30],15287.0,0.0,4400.0,5301.0,4431.9,3758.1
[02/12/2019 06:00],15287.0,0.0,4475.0,5242.0,4367.9,4013.8
[02/12/2019 06:30],15287.0,0.0,4583.0,5242.0,4443.0,3958.4
[02/12/2019 07:00],15287.0,0.0,4517.0,5040.0,4386.2,3872.7
[02/12/2019 07:30],15287.0,0.0,4502.0,5040.0,4513.6,3794.6
[02/12/2019 08:00],15287.0,0.0,4158.0,4861.0,4426.8,3758.5
[02/12/2019 08:30],15287.0,0.0,4186.0,4861.0,4245.0,3682.4
[02/12/2019 09:00],15287.0,0.0,4212.0,4600.0,4063.7,3634.1
[02/12/2019 09:30],15287.0,0.0,4199.0,4600.0,4175.4,3575.0
[02/12/2019 10:00],15287.0,0.0,3986.0,4387.0,4076.8,3409.7
[02/12/2019 10:30],15287.0,0.0,4006.0,4387.0,4071.1,3215.1
[02/12/2019 11:00],15287.0,0.0,4111.0,4160.0,3965.1,3143.5
[02/12/2019 11:30],15287.0,0.0,4257.0,4160.0,3936.4,3553.6
[02/12/2019 12:00],15287.0,0.0,3884.0,4043.0,3777.3,3421.5
[02/12/2019 12:30],15287.0,0.0,3770.0,4043.0,4031.3,3355.3
[02/12/2019 13:00],15287.0,0.0,3935.0,3951.0,3521.7,3187.7
[02/12/2019 13:30],15287.0,0.0,4125.0,3951.0,3709.8,3038.3
[02/12/2019 14:00],15287.0,0.0,4255.0,3939.0,3534.8,2947.5
[02/12/2019 14:30],15287.0,0.0,4404.0,3939.0,3983.6,2838.7
[02/12/2019 15:00],15287.0,0.0,4548.0,4019.0,4145.4,2740.7
[02/12/2019 15:30],15287.0,0.0,4684.0,4019.0,4308.1,2664.2
[02/12/2019 16:00],15287.0,0.0,4633.0,4196.0,4572.0,2725.3
[02/12/2019 16:30],15287.0,0.0,4831.0,4196.0,4597.6,2757.6
[02/12/2019 17:00],15287.0,0.0,5117.0,4354.0,4800.6,2788.3
[02/12/2019 17:30],15287.0,0.0,5193.0,4354.0,5065.1,2874.7
[02/12/2019 18:00],15287.0,0.0,5231.0,4451.0,5173.8,3685.0
[02/12/2019 18:30],15287.0,0.0,5229.0,4451.0,5215.9,3749.9
[02/12/2019 19:00],15287.0,0.0,5194.0,4524.0,5187.8,3769.1
[02/12/2019 19:30],15287.0,0.0,5323.0,4524.0,5126.5,3817.1
[02/12/2019 20:00],15287.0,0.0,5188.0,4602.0,5177.8,3845.1
[02/12/2019 20:30],15287.0,0.0,5201.0,4602.0,5177.8,3896.6
[02/12/2019 21:00],15287.0,0.0,5161.0,4990.0,5130.6,3950.3
[02/12/2019 21:30],15287.0,46.6,5120.0,4990.0,5098.9,4023.1
[02/12/2019 22:00],15287.0,164.0,4913.0,5177.0,4964.1,3900.8
[02/12/2019 22:30],15287.0,20.1,4925.0,5177.0,4796.8,3797.0
[02/12/2019 23:00],15287.0,1.0,5120.0,5286.0,4749.0,3735.1
[02/12/2019 23:30],15287.0,1.0,5397.0,5286.0,4855.6,3500.6
[03/12/2019 00:00],15287.0,72.0,5322.0,5321.0,5105.3,3420.8
[03/12/2019 00:30],15287.0,65.8,5381.0,5321.0,5160.4,3379.5
[03/12/2019 01:00],15287.0,3.0,5491.0,5382.0,5218.4,3404.5
[03/12/2019 01:30],15287.0,3.0,5655.0,5382.0,5315.3,3430.4
[03/12/2019 02:00],15287.0,4.0,5460.0,5382.0,5518.7,3462.1
[03/12/2019 02:30],15287.0,3.9,5468.0,5382.0,5432.3,3519.3
[03/12/2019 03:00],15287.0,0.0,5431.0,5419.0,5417.8,3658.1
[03/12/2019 03:30],15287.0,0.0,5514.0,5419.0,5263.3,3645.3
[03/12/2019 04:00],15287.0,0.3,5385.0,5281.0,5075.6,3423.3
[03/12/2019 04:30],15287.0,1.0,5252.0,5281.0,4969.4,3206.8
[03/12/2019 05:00],15287.0,2.0,4929.0,5125.0,5086.2,3109.9
[03/12/2019 05:30],15287.0,2.0,4746.0,5125.0,4729.9,2928.4
[03/12/2019 06:00],15287.0,3.0,4665.0,4977.0,4516.3,3233.9
[03/12/2019 06:30],15287.0,2.6,4628.0,4977.0,4425.6,3150.5
[03/12/2019 07:00],15287.0,0.0,4582.0,4900.0,4467.9,3152.6
[03/12/2019 07:30],15287.0,0.0,4698.0,4900.0,4403.8,3054.7
[03/12/2019 08:00],15287.0,0.1,4626.0,4840.0,4457.1,2991.5
[03/12/2019 08:30],15287.0,1.8,4787.0,4840.0,4491.7,2951.3
[03/12/2019 09:00],15287.0,1.4,4961.0,4809.0,4533.6,2922.7
[03/12/2019 09:30],15287.0,0.0,5027.0,4809.0,4705.2,2954.2
[03/12/2019 10:00],15287.0,1.0,4783.0,4881.0,4941.4,3019.4
[03/12/2019 10:30],15287.0,1.0,4687.0,4881.0,4829.6,3060.4
[03/12/2019 11:00],15287.0,0.5,4836.0,4963.0,4532.1,3083.5
[03/12/2019 11:30],15287.0,1.0,3736.0,4963.0,4679.8,3130.1
[03/12/2019 12:00],15287.0,0.8,4910.0,4971.0,3775.6,3163.2
[03/12/2019 12:30],15287.0,1.0,4819.0,4971.0,4501.6,3149.7
[03/12/2019 13:00],15287.0,0.8,4860.0,4948.0,4676.1,3152.1
[03/12/2019 13:30],15287.0,0.9,4845.0,4948.0,4672.1,3168.1
[03/12/2019 14:00],15287.0,1.0,4585.0,4824.0,4721.8,3190.1
[03/12/2019 14:30],15287.0,1.0,4451.0,4824.0,4522.0,3212.5
[03/12/2019 15:00],15287.0,1.0,4485.0,5046.0,4392.3,3174.9
[03/12/2019 15:30],15287.0,1.0,4595.0,5046.0,4354.6,3192.1
[03/12/2019 16:00],15287.0,3.0,4733.0,5459.0,4426.7,3202.9
[03/12/2019 16:30],15287.0,3.0,5013.0,5459.0,4576.4,3216.4
[03/12/2019 17:00],15287.0,3.0,5304.0,5823.0,4686.5,3220.3
[03/12/2019 17:30],15287.0,3.0,5451.0,5823.0,5115.3,3254.0
[03/12/2019 18:00],15287.0,3.0,5547.0,5993.0,5223.7,3285.9
[03/12/2019 18:30],15287.0,3.0,5451.0,5993.0,5394.1,3313.6
[03/12/2019 19:00],15287.0,2.6,5824.0,6124.0,5264.3,3345.4
[03/12/2019 19:30],15287.0,0.8,5962.0,6124.0,5515.4,3390.7
[03/12/2019 20:00],15287.0,0.9,5913.0,6244.0,5804.9,3439.5
[03/12/2019 20:30],15287.0,1.0,6014.0,6244.0,5762.5,3528.1
[03/12/2019 21:00],15287.0,1.0,5960.0,5875.0,5785.2,3568.8
[03/12/2019 21:30],15287.0,67.0,5795.0,5875.0,5862.2,3655.7
[03/12/2019 22:00],15287.0,112.9,5799.0,6072.0,5889.7,3754.1
[03/12/2019 22:30],15287.0,320.1,5691.0,6072.0,5698.9,3865.4
[03/12/2019 23:00],15287.0,144.7,5821.0,6255.0,5543.0,3933.1
[03/12/2019 23:30],15287.0,194.7,5849.0,6255.0,5885.8,4088.1
[04/12/2019 00:00],15287.0,227.7,5940.0,6480.0,5715.7,4146.2
[04/12/2019 00:30],15287.0,332.7,5902.0,6480.0,5930.6,4348.2
[04/12/2019 01:00],15287.0,384.1,5832.0,6791.0,6051.1,4605.9
[04/12/2019 01:30],15287.0,402.6,5965.0,6791.0,6133.9,4929.1
[04/12/2019 02:00],15287.0,435.0,6080.0,7138.0,6055.2,5136.6
[04/12/2019 02:30],15287.0,411.3,6313.0,7138.0,6224.7,5496.4
[04/12/2019 03:00],15287.0,568.5,6505.0,7318.0,6484.9,5897.0
[04/12/2019 03:30],15287.0,960.3,6712.0,7318.0,6543.8,6122.2
[04/12/2019 04:00],15287.0,1345.2,6462.0,7566.0,6733.6,6304.1
[04/12/2019 04:30],15287.0,1565.2,6561.0,7566.0,6887.7,6524.4
[04/12/2019 05:00],15287.0,1645.1,6391.0,7651.0,6696.6,6683.0
[04/12/2019 05:30],15287.0,1654.9,6420.0,7651.0,6623.6,6697.9
[04/12/2019 06:00],15287.0,1452.8,6713.0,7722.0,6545.8,6885.8
[04/12/2019 06:30],15287.0,846.9,7416.0,7722.0,6773.7,6997.2
[04/12/2019 07:00],15287.0,440.3,7719.0,7817.0,7345.1,7093.5
[04/12/2019 07:30],15287.0,20.4,8038.0,7817.0,7724.4,7203.3
[04/12/2019 08:00],15287.0,2.3,8136.0,7901.0,8006.3,7274.9
[04/12/2019 08:30],15287.0,312.4,8067.0,7901.0,8212.7,7384.1
[04/12/2019 09:00],15287.0,451.1,7953.0,7965.0,8102.1,7473.3
[04/12/2019 09:30],15287.0,377.2,7939.0,7965.0,7996.0,7497.8
[04/12/2019 10:00],15287.0,134.1,8206.0,7967.0,7891.0,7461.9
[04/12/2019 10:30],15287.0,324.1,8008.0,7967.0,8050.5,7436.7
[04/12/2019 11:00],15287.0,480.1,7894.0,7829.0,8073.6,7454.4
[04/12/2019 11:30],15287.0,467.2,7791.0,7829.0,7883.5,7132.0
[04/12/2019 12:00],15287.0,313.1,7931.0,7647.0,7829.5,7120.8
[04/12/2019 12:30],15287.0,74.9,8103.0,7647.0,7766.1,7136.5
[04/12/2019 13:00],15287.0,7.0,7980.0,7494.0,7890.1,7060.1
[04/12/2019 13:30],15287.0,7.0,7951.0,7494.0,7998.2,6983.9
[04/12/2019 14:00],15287.0,8.0,7701.0,7310.0,7852.3,6895.8
[04/12/2019 14:30],15287.0,2.0,7790.0,7310.0,7655.3,6776.4
[04/12/2019 15:00],15287.0,0.0,7701.0,7204.0,7534.9,6609.0
[04/12/2019 15:30],15287.0,4.9,7541.0,7204.0,7619.6,6553.6
[04/12/2019 16:00],15287.0,5.1,7542.0,7208.0,7610.9,6593.1
[04/12/2019 16:30],15287.0,8.5,7536.0,7208.0,7258.4,6596.2
[04/12/2019 17:00],15287.0,10.0,7288.0,7168.0,7443.6,6547.5
[04/12/2019 17:30],15287.0,5.9,6985.0,7168.0,7117.5,6023.4
[04/12/2019 18:00],15287.0,8.0,7450.0,7140.0,6826.9,5840.4
[04/12/2019 18:30],15287.0,11.0,7495.0,7140.0,7004.1,5825.1
[04/12/2019 19:00],15287.0,12.0,7650.0,7304.0,7655.6,6012.4
[04/12/2019 19:30],15287.0,13.0,7668.0,7304.0,7703.3,6170.5
[04/12/2019 20:00],15287.0,13.5,8084.0,7471.0,7581.1,6245.3
[04/12/2019 20:30],15287.0,12.0,8159.0,7471.0,7987.6,6429.4
[04/12/2019 21:00],15287.0,120.0,7860.0,7644.0,8156.6,6565.5
[04/12/2019 21:30],15287.0,672.5,7516.0,7644.0,8075.5,6659.7
[04/12/2019 22:00],15287.0,1181.2,7163.0,7796.0,7750.9,6823.7
[04/12/2019 22:30],15287.0,1461.3,7217.0,7796.0,7278.3,6950.4
[04/12/2019 23:00],15287.0,1905.0,6833.0,7916.0,7416.6,7034.9
[04/12/2019 23:30],15287.0,1937.3,6905.0,7916.0,7099.8,7419.9
[05/12/2019 00:00],15287.0,2046.2,6687.0,8020.0,7049.9,7460.9
[05/12/2019 00:30],15287.0,2278.0,6549.0,8020.0,6990.0,7517.0
[05/12/2019 01:00],15287.0,2442.9,6569.0,8099.0,6865.6,7634.0
[05/12/2019 01:30],15287.0,2453.3,6864.0,8099.0,6851.2,7708.1
[05/12/2019 02:00],15287.0,2490.0,6836.0,8165.0,6871.6,7770.8
[05/12/2019 02:30],15287.0,2507.9,6727.0,8165.0,7193.6,7846.8
[05/12/2019 03:00],15287.0,2361.0,6787.0,8261.0,6953.9,7894.9
[05/12/2019 03:30],15287.0,2507.2,6488.0,8261.0,6977.3,7940.5
