Date (WET),DAY AHEAD NTC (to Great Britain),DAY AHEAD NTC (from Great Britain),BE to GB (from Belgium),FR to GB (from France),ISEM to GB (from ISEM),NL to GB (from Netherlands),NO to GB (from Norway),GB to BE (to Belgium),GB to FR (to France),GB to ISEM (to ISEM),GB to NL (to Netherlands),GB to NO (to Norway),NET IMPORT
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[14/02/2019 12:30],,,1023,1673,0,1025,,0,0,0,0,,4135
[14/02/2019 13:00],,,1023,2012,0,936,,0,0,0,0,,3803
[14/02/2019 13:30],,,1023,2012,0,936,,0,0,0,0,,3803
[14/02/2019 14:00],,,1021,2012,0,421,,0,0,0,0,,3192
[14/02/2019 14:30],,,1021,2012,0,421,,0,0,0,0,,3192
[14/02/2019 15:00],,,683,2012,92,1014,,0,0,0,0,,3669
[14/02/2019 15:30],,,683,2012,92,1014,,0,0,0,0,,3669
[14/02/2019 16:00],,,1021,2012,18,961,,0,0,0,0,,3994
[14/02/2019 16:30],,,1021,2012,18,961,,0,0,0,0,,3994
[14/02/2019 17:00],,,1023,2012,0,1084,,0,0,0,0,,4119
[14/02/2019 17:30],,,1023,2012,0,1084,,0,0,0,0,,4119
[14/02/2019 18:00],,,1023,2012,0,1085,,0,0,0,0,,4120
[14/02/2019 18:30],,,1023,2012,0,1085,,0,0,0,0,,4120
[14/02/2019 19:00],,,1023,2012,95,1085,,0,0,0,0,,4077
[14/02/2019 19:30],,,1023,2012,95,1085,,0,0,0,0,,4077
[14/02/2019 20:00],,,1023,2013,240,1085,,0,0,0,0,,4121
[14/02/2019 20:30],,,1023,2013,240,1085,,0,0,0,0,,4121
[14/02/2019 21:00],,,1021,2012,52,1021,,0,0,0,0,,4054
[14/02/2019 21:30],,,1021,2012,52,1021,,0,0,0,0,,4054
[14/02/2019 22:00],,,697,2012,142,1024,,0,0,0,0,,3732
[14/02/2019 22:30],,,697,2012,142,1024,,0,0,0,0,,3732
[14/02/2019 23:00],,,822,1890,274,965,,0,0,0,0,,3679
[14/02/2019 23:30],,,822,1890,274,965,,0,0,0,0,,3679
[15/02/2019 00:00],,,989,1932,477,984,,0,0,0,0,,3907
[15/02/2019 00:30],,,989,1932,477,984,,0,0,0,0,,3907
[15/02/2019 01:00],,,989,1932,500,984,,0,0,0,0,,4509
[15/02/2019 01:30],,,989,1932,500,984,,0,0,0,0,,4509
[15/02/2019 02:00],,,959,1873,500,955,,0,0,0,0,,4391
[15/02/2019 02:30],,,959,1873,500,955,,0,0,0,0,,4391
[15/02/2019 03:00],,,928,1814,500,925,,0,0,0,0,,4271
[15/02/2019 03:30],,,928,1814,500,925,,0,0,0,0,,4271
[15/02/2019 04:00],,,923,1912,500,961,,0,0,0,0,,4337
[15/02/2019 04:30],,,923,1912,500,961,,0,0,0,0,,4337
[15/02/2019 05:00],,,462,1912,500,526,,0,0,0,0,,3013
[15/02/2019 05:30],,,462,1912,500,526,,0,0,0,0,,3013
[15/02/2019 06:00],,,1017,2012,500,1015,,0,0,0,0,,4087
[15/02/2019 06:30],,,1017,2012,500,1015,,0,0,0,0,,4087
[15/02/2019 07:00],,,1023,2013,436,1024,,0,0,0,0,,4146
[15/02/2019 07:30],,,1023,2013,436,1024,,0,0,0,0,,4146
[15/02/2019 08:00],,,1023,2013,198,1085,,0,0,0,0,,4232
[15/02/2019 08:30],,,1023,2013,198,1085,,0,0,0,0,,4232
[15/02/2019 09:00],,,1019,2013,18,1085,,0,0,0,0,,4120
[15/02/2019 09:30],,,1019,2013,18,1085,,0,0,0,0,,4120
[15/02/2019 10:00],,,579,1965,0,1086,,0,0,0,0,,3636
[15/02/2019 10:30],,,579,1965,0,1086,,0,0,0,0,,3636
[15/02/2019 11:00],,,1019,1538,41,1086,,0,0,0,0,,4105
[15/02/2019 11:30],,,1019,1538,41,1086,,0,0,0,0,,4105
[15/02/2019 12:00],,,1023,1770,61,1025,,0,0,0,0,,4317
[15/02/2019 12:30],,,1023,1770,61,1025,,0,0,0,0,,4317
[15/02/2019 13:00],,,1023,2012,0,918,,0,0,0,0,,3956
[15/02/2019 13:30],,,1023,2012,0,918,,0,0,0,0,,3956
[15/02/2019 14:00],,,1002,2013,96,244,,0,0,0,0,,3261
[15/02/2019 14:30],,,1002,2013,96,244,,0,0,0,0,,3261
[15/02/2019 15:00],,,40,2012,24,219,,0,0,0,0,,2272
[15/02/2019 15:30],,,40,2012,24,219,,0,0,0,0,,2272
[15/02/2019 16:00],,,892,2013,0,216,,0,0,0,0,,3123
[15/02/2019 16:30],,,892,2013,0,216,,0,0,0,0,,3123
[15/02/2019 17:00],,,1023,2012,0,1067,,0,0,-51,0,,4002
[15/02/2019 17:30],,,1023,2012,0,1067,,0,0,-51,0,,4002
[15/02/2019 18:00],,,1023,2012,0,1085,,0,0,-201,0,,3774
[15/02/2019 18:30],,,1023,2012,0,1085,,0,0,-201,0,,3774
[15/02/2019 19:00],,,1023,2012,4,1085,,0,0,-48,0,,3857
[15/02/2019 19:30],,,1023,2012,4,1085,,0,0,-48,0,,3857
[15/02/2019 20:00],,,1023,2013,202,1085,,0,0,0,0,,4063
[15/02/2019 20:30],,,1023,2013,202,1085,,0,0,0,0,,4063
[15/02/2019 21:00],,,1023,2013,460,1025,,0,0,0,0,,4052
[15/02/2019 21:30],,,1023,2013,460,1025,,0,0,0,0,,4052
[15/02/2019 22:00],,,1023,1558,500,1024,,0,0,0,0,,3459
[15/02/2019 22:30],,,1023,1558,500,1024,,0,0,0,0,,3459
[15/02/2019 23:00],,,875,1525,394,874,,0,0,0,0,,2399
[15/02/2019 23:30],,,875,1525,394,874,,0,0,0,0,,2399
[16/02/2019 00:00],,,849,1635,423,826,,0,0,0,0,,3313
[16/02/2019 00:30],,,849,1635,423,826,,0,0,0,0,,3313
[16/02/2019 01:00],,,816,1615,479,825,,0,0,0,0,,3798
[16/02/2019 01:30],,,816,1615,479,825,,0,0,0,0,,3798
[16/02/2019 02:00],,,745,1614,268,826,,0,0,0,0,,3380
[16/02/2019 02:30],,,745,1614,268,826,,0,0,0,0,,3380
[16/02/2019 03:00],,,704,1614,155,825,,0,0,0,0,,3477
[16/02/2019 03:30],,,704,1614,155,825,,0,0,0,0,,3477
[16/02/2019 04:00],,,704,1517,108,775,,0,0,0,0,,3279
[16/02/2019 04:30],,,704,1517,108,775,,0,0,0,0,,3279
[16/02/2019 05:00],,,704,1516,240,776,,0,0,0,0,,2998
[16/02/2019 05:30],,,704,1516,240,776,,0,0,0,0,,2998
[16/02/2019 06:00],,,694,1614,388,825,,0,0,0,0,,3135
[16/02/2019 06:30],,,694,1614,388,825,,0,0,0,0,,3135
[16/02/2019 07:00],,,13,1912,183,674,,0,0,0,0,,2700
[16/02/2019 07:30],,,13,1912,183,674,,0,0,0,0,,2700
[16/02/2019 08:00],,,20,2012,0,881,,0,0,0,0,,3013
[16/02/2019 08:30],,,20,2012,0,881,,0,0,0,0,,3013
[16/02/2019 09:00],,,888,2013,0,1009,,0,0,0,0,,3983
[16/02/2019 09:30],,,888,2013,0,1009,,0,0,0,0,,3983
[16/02/2019 10:00],,,993,2013,0,1054,,0,0,0,0,,3942
[16/02/2019 10:30],,,993,2013,0,1054,,0,0,0,0,,3942
[16/02/2019 11:00],,,999,2013,0,1085,,0,0,0,0,,4135
[16/02/2019 11:30],,,999,2013,0,1085,,0,0,0,0,,4135
[16/02/2019 12:00],,,968,2012,0,1025,,0,0,0,0,,4107
[16/02/2019 12:30],,,968,2012,0,1025,,0,0,0,0,,4107
[16/02/2019 13:00],,,968,2013,0,1025,,0,0,0,0,,4008
[16/02/2019 13:30],,,968,2013,0,1025,,0,0,0,0,,4008
[16/02/2019 14:00],,,972,2014,0,1025,,0,0,0,0,,4014
[16/02/2019 14:30],,,972,2014,0,1025,,0,0,0,0,,4014
[16/02/2019 15:00],,,1019,2014,0,1025,,0,0,0,0,,4060
[16/02/2019 15:30],,,1019,2014,0,1025,,0,0,0,0,,4060
[16/02/2019 16:00],,,1023,2014,0,1025,,0,0,0,0,,4065
[16/02/2019 16:30],,,1023,2014,0,1025,,0,0,0,0,,4065
[16/02/2019 17:00],,,1023,2015,0,1085,,0,0,0,0,,4126
[16/02/2019 17:30],,,1023,2015,0,1085,,0,0,0,0,,4126
[16/02/2019 18:00],,,1023,2016,0,1086,,0,0,0,0,,4128
[16/02/2019 18:30],,,1023,2016,0,1086,,0,0,0,0,,4128
[16/02/2019 19:00],,,1023,2016,0,1086,,0,0,0,0,,4053
[16/02/2019 19:30],,,1023,2016,0,1086,,0,0,0,0,,4053
[16/02/2019 20:00],,,1023,2016,0,1086,,0,0,0,0,,4128
[16/02/2019 20:30],,,1023,2016,0,1086,,0,0,0,0,,4128
[16/02/2019 21:00],,,1023,2016,0,1025,,0,0,0,0,,4066
[16/02/2019 21:30],,,1023,2016,0,1025,,0,0,0,0,,4066
[16/02/2019 22:00],,,912,2017,0,920,,0,0,0,0,,2937
[16/02/2019 22:30],,,912,2017,0,920,,0,0,0,0,,2937
[16/02/2019 23:00],,,874,1417,0,724,,0,0,0,0,,0
[16/02/2019 23:30],,,874,1417,0,724,,0,0,0,0,,0
[17/02/2019 00:00],,,853,1370,0,705,,0,0,0,0,,2931
[17/02/2019 00:30],,,853,1370,0,705,,0,0,0,0,,2931
[17/02/2019 01:00],,,815,1370,0,704,,0,0,0,0,,2987
[17/02/2019 01:30],,,815,1370,0,704,,0,0,0,0,,2987
[17/02/2019 02:00],,,684,1370,0,705,,0,0,0,0,,2857
[17/02/2019 02:30],,,684,1370,0,705,,0,0,0,0,,2857
[17/02/2019 03:00],,,683,1369,0,796,,0,0,0,0,,2947
[17/02/2019 03:30],,,683,1369,0,796,,0,0,0,0,,2947
[17/02/2019 04:00],,,683,1369,0,403,,0,0,0,0,,2554
[17/02/2019 04:30],,,683,1369,0,403,,0,0,0,0,,2554
[17/02/2019 05:00],,,682,1369,0,370,,0,0,0,0,,2520
[17/02/2019 05:30],,,682,1369,0,370,,0,0,0,0,,2520
[17/02/2019 06:00],,,683,1371,0,686,,0,0,0,0,,2839
[17/02/2019 06:30],,,683,1371,0,686,,0,0,0,0,,2839
[17/02/2019 07:00],,,704,1410,0,723,,0,0,0,0,,2906
[17/02/2019 07:30],,,704,1410,0,723,,0,0,0,0,,2906
[17/02/2019 08:00],,,766,1612,0,825,,0,0,0,0,,3309
[17/02/2019 08:30],,,766,1612,0,825,,0,0,0,0,,3309
[17/02/2019 09:00],,,868,1749,0,895,,0,0,0,0,,3574
[17/02/2019 09:30],,,868,1749,0,895,,0,0,0,0,,3574
[17/02/2019 10:00],,,936,1870,0,955,,0,0,0,0,,3793
[17/02/2019 10:30],,,936,1870,0,955,,0,0,0,0,,3793
[17/02/2019 11:00],,,965,1932,0,985,,0,0,0,0,,3889
[17/02/2019 11:30],,,965,1932,0,985,,0,0,0,0,,3889
[17/02/2019 12:00],,,930,1865,0,969,,0,0,0,0,,3898
[17/02/2019 12:30],,,930,1865,0,969,,0,0,0,0,,3898
[17/02/2019 13:00],,,895,1796,0,932,,0,0,0,0,,3627
[17/02/2019 13:30],,,895,1796,0,932,,0,0,0,0,,3627
[17/02/2019 14:00],,,895,1796,6,934,,0,0,0,0,,3646
[17/02/2019 14:30],,,895,1796,6,934,,0,0,0,0,,3646
[17/02/2019 15:00],,,911,1835,8,953,,0,0,0,0,,3742
[17/02/2019 15:30],,,911,1835,8,953,,0,0,0,0,,3742
[17/02/2019 16:00],,,983,1955,0,993,,0,0,-2,0,,4023
[17/02/2019 16:30],,,983,1955,0,993,,0,0,-2,0,,4023
[17/02/2019 17:00],,,1023,2015,0,1085,,0,0,0,0,,4060
[17/02/2019 17:30],,,1023,2015,0,1085,,0,0,0,0,,4060
[17/02/2019 18:00],,,1023,2015,0,1086,,0,0,0,0,,4116
[17/02/2019 18:30],,,1023,2015,0,1086,,0,0,0,0,,4116
[17/02/2019 19:00],,,1023,2014,0,1085,,0,0,0,0,,3931
[17/02/2019 19:30],,,1023,2014,0,1085,,0,0,0,0,,3931
[17/02/2019 20:00],,,1023,2014,0,1024,,0,0,0,0,,3972
[17/02/2019 20:30],,,1023,2014,0,1024,,0,0,0,0,,3972
[17/02/2019 21:00],,,1006,1986,21,1005,,0,0,0,0,,3630
[17/02/2019 21:30],,,1006,1986,21,1005,,0,0,0,0,,3630
[17/02/2019 22:00],,,843,1617,1,658,,0,0,0,0,,2462
[17/02/2019 22:30],,,843,1617,1,658,,0,0,0,0,,2462
[17/02/2019 23:00],,,773,1530,93,781,,0,0,0,0,,0
[17/02/2019 23:30],,,773,1530,93,781,,0,0,0,0,,0
[18/02/2019 00:00],,,773,1531,276,784,,0,0,0,0,,3090
[18/02/2019 00:30],,,773,1531,276,784,,0,0,0,0,,3090
[18/02/2019 01:00],,,750,1496,385,766,,0,0,0,0,,3496
[18/02/2019 01:30],,,750,1496,385,766,,0,0,0,0,,3496
[18/02/2019 02:00],,,711,1496,220,766,,0,0,0,0,,3210
[18/02/2019 02:30],,,711,1496,220,766,,0,0,0,0,,3210
[18/02/2019 03:00],,,725,1496,127,764,,0,0,0,0,,3538
[18/02/2019 03:30],,,725,1496,127,764,,0,0,0,0,,3538
[18/02/2019 04:00],,,752,1493,214,429,,0,0,0,0,,3060
[18/02/2019 04:30],,,752,1493,214,429,,0,0,0,0,,3060
[18/02/2019 05:00],,,463,1491,444,0,,0,0,0,0,,2053
[18/02/2019 05:30],,,463,1491,444,0,,0,0,0,0,,2053
[18/02/2019 06:00],,,1003,2013,460,239,,0,0,0,0,,3273
[18/02/2019 06:30],,,1003,2013,460,239,,0,0,0,0,,3273
[18/02/2019 07:00],,,251,2014,276,761,,0,0,0,0,,3128
[18/02/2019 07:30],,,251,2014,276,761,,0,0,0,0,,3128
[18/02/2019 08:00],,,1010,2013,136,1082,,0,0,0,0,,4215
[18/02/2019 08:30],,,1010,2013,136,1082,,0,0,0,0,,4215
[18/02/2019 09:00],,,1023,2013,3,1085,,0,0,0,0,,4123
[18/02/2019 09:30],,,1023,2013,3,1085,,0,0,0,0,,4123
[18/02/2019 10:00],,,1023,2013,0,1085,,0,0,0,0,,4123
[18/02/2019 10:30],,,1023,2013,0,1085,,0,0,0,0,,4123
[18/02/2019 11:00],,,1023,2014,15,1086,,0,0,0,0,,3989
[18/02/2019 11:30],,,1023,2014,15,1086,,0,0,0,0,,3989
[18/02/2019 12:00],,,1023,2014,0,1025,,0,0,0,0,,4008
[18/02/2019 12:30],,,1023,2014,0,1025,,0,0,0,0,,4008
[18/02/2019 13:00],,,1023,2014,43,1023,,0,0,0,0,,4062
[18/02/2019 13:30],,,1023,2014,43,1023,,0,0,0,0,,4062
[18/02/2019 14:00],,,1002,2015,57,691,,0,0,0,0,,3710
[18/02/2019 14:30],,,1002,2015,57,691,,0,0,0,0,,3710
[18/02/2019 15:00],,,44,1745,12,364,,0,0,0,0,,2155
[18/02/2019 15:30],,,44,1745,12,364,,0,0,0,0,,2155
[18/02/2019 16:00],,,1002,2014,0,122,,0,0,-77,0,,3062
[18/02/2019 16:30],,,1002,2014,0,122,,0,0,-77,0,,3062
[18/02/2019 17:00],,,1023,2015,0,1062,,0,0,-321,0,,3665
[18/02/2019 17:30],,,1023,2015,0,1062,,0,0,-321,0,,3665
[18/02/2019 18:00],,,1023,2014,0,1085,,0,0,-510,0,,3262
[18/02/2019 18:30],,,1023,2014,0,1085,,0,0,-510,0,,3262
[18/02/2019 19:00],,,1023,2013,0,1085,,0,0,-530,0,,3208
[18/02/2019 19:30],,,1023,2013,0,1085,,0,0,-530,0,,3208
[18/02/2019 20:00],,,1023,2013,0,1085,,0,0,-462,0,,3277
[18/02/2019 20:30],,,1023,2013,0,1085,,0,0,-462,0,,3277
[18/02/2019 21:00],,,1023,2013,0,1025,,0,0,-308,0,,3332
[18/02/2019 21:30],,,1023,2013,0,1025,,0,0,-308,0,,3332
[18/02/2019 22:00],,,998,1967,0,999,,0,0,-480,0,,2086
[18/02/2019 22:30],,,998,1967,0,999,,0,0,-480,0,,2086
[18/02/2019 23:00],,,756,1617,0,825,,0,0,-460,0,,-860
[18/02/2019 23:30],,,756,1617,0,825,,0,0,-460,0,,-860
[19/02/2019 00:00],,,754,1614,0,826,,0,0,-203,0,,2761
[19/02/2019 00:30],,,754,1614,0,826,,0,0,-203,0,,2761
[19/02/2019 01:00],,,754,1614,1,826,,0,0,-3,0,,3153
[19/02/2019 01:30],,,754,1614,1,826,,0,0,-3,0,,3153
[19/02/2019 02:00],,,754,1512,0,776,,0,0,0,0,,3127
[19/02/2019 02:30],,,754,1512,0,776,,0,0,0,0,,3127
[19/02/2019 03:00],,,744,1512,54,776,,0,0,0,0,,3154
[19/02/2019 03:30],,,744,1512,54,776,,0,0,0,0,,3154
[19/02/2019 04:00],,,856,1711,123,872,,0,0,0,0,,3680
[19/02/2019 04:30],,,856,1711,123,872,,0,0,0,0,,3680
[19/02/2019 05:00],,,999,1911,248,973,,0,0,0,0,,4254
[19/02/2019 05:30],,,999,1911,248,973,,0,0,0,0,,4254
[19/02/2019 06:00],,,1023,1913,267,973,,0,0,0,0,,4287
[19/02/2019 06:30],,,1023,1913,267,973,,0,0,0,0,,4287
[19/02/2019 07:00],,,1023,1999,46,1024,,0,0,0,0,,4187
[19/02/2019 07:30],,,1023,1999,46,1024,,0,0,0,0,,4187
[19/02/2019 08:00],,,1023,2014,0,1085,,0,0,0,0,,3990
[19/02/2019 08:30],,,1023,2014,0,1085,,0,0,0,0,,3990
[19/02/2019 09:00],,,1023,2013,0,1085,,0,0,0,0,,4014
[19/02/2019 09:30],,,1023,2013,0,1085,,0,0,0,0,,4014
[19/02/2019 10:00],,,1023,2014,33,1085,,0,0,0,0,,4217
[19/02/2019 10:30],,,1023,2014,33,1085,,0,0,0,0,,4217
[19/02/2019 11:00],,,1023,2014,245,1085,,0,0,0,0,,4491
[19/02/2019 11:30],,,1023,2014,245,1085,,0,0,0,0,,4491
[19/02/2019 12:00],,,1023,2015,304,1025,,0,0,0,0,,4623
[19/02/2019 12:30],,,1023,2015,304,1025,,0,0,0,0,,4623
[19/02/2019 13:00],,,1023,2015,440,1025,,0,0,0,0,,4687
[19/02/2019 13:30],,,1023,2015,440,1025,,0,0,0,0,,4687
[19/02/2019 14:00],,,1023,2014,500,1024,,0,0,0,0,,4685
[19/02/2019 14:30],,,1023,2014,500,1024,,0,0,0,0,,4685
[19/02/2019 15:00],,,1023,2015,500,1024,,0,0,0,0,,4675
[19/02/2019 15:30],,,1023,2015,500,1024,,0,0,0,0,,4675
[19/02/2019 16:00],,,1023,2015,500,1024,,0,0,0,0,,4686
[19/02/2019 16:30],,,1023,2015,500,1024,,0,0,0,0,,4686
[19/02/2019 17:00],,,1023,2014,500,1085,,0,0,0,0,,1646
[19/02/2019 17:30],,,1023,2014,500,1085,,0,0,0,0,,1646
[19/02/2019 18:00],,,1023,2015,427,1085,,0,0,0,0,,0
[19/02/2019 18:30],,,1023,2015,427,1085,,0,0,0,0,,0
[19/02/2019 19:00],,,1023,2014,488,1085,,0,0,0,0,,0
[19/02/2019 19:30],,,1023,2014,488,1085,,0,0,0,0,,0
[19/02/2019 20:00],,,1023,2014,483,1085,,0,0,0,0,,0
[19/02/2019 20:30],,,1023,2014,483,1085,,0,0,0,0,,0
[19/02/2019 21:00],,,1022,1990,500,1024,,0,0,0,0,,0
[19/02/2019 21:30],,,1022,1990,500,1024,,0,0,0,0,,0
[19/02/2019 22:00],,,821,630,500,949,,0,0,0,0,,0
[19/02/2019 22:30],,,821,630,500,949,,0,0,0,0,,0
[19/02/2019 23:00],,,820,1609,500,824,,0,0,0,0,,0
[19/02/2019 23:30],,,820,1609,500,824,,0,0,0,0,,0
[20/02/2019 00:00],,,820,1614,500,825,,0,0,0,0,,3259
[20/02/2019 00:30],,,820,1614,500,825,,0,0,0,0,,3259
[20/02/2019 01:00],,,817,1614,500,774,,0,0,0,0,,3803
[20/02/2019 01:30],,,817,1614,500,774,,0,0,0,0,,3803
[20/02/2019 02:00],,,760,1513,500,724,,0,0,0,0,,3595
[20/02/2019 02:30],,,760,1513,500,724,,0,0,0,0,,3595
[20/02/2019 03:00],,,704,1512,500,680,,0,0,0,0,,3494
[20/02/2019 03:30],,,704,1512,500,680,,0,0,0,0,,3494
[20/02/2019 04:00],,,694,1511,500,547,,0,0,0,0,,3350
[20/02/2019 04:30],,,694,1511,500,547,,0,0,0,0,,3350
[20/02/2019 05:00],,,16,1502,500,569,,0,0,0,0,,2242
[20/02/2019 05:30],,,16,1502,500,569,,0,0,0,0,,2242
[20/02/2019 06:00],,,432,1813,500,810,,0,0,0,0,,3055
[20/02/2019 06:30],,,432,1813,500,810,,0,0,0,0,,3055
[20/02/2019 07:00],,,703,1866,500,1022,,0,0,0,0,,3591
[20/02/2019 07:30],,,703,1866,500,1022,,0,0,0,0,,3591
[20/02/2019 08:00],,,300,2012,292,1085,,0,0,0,0,,3396
[20/02/2019 08:30],,,300,2012,292,1085,,0,0,0,0,,3396
[20/02/2019 09:00],,,1007,2012,56,1085,,0,0,0,0,,4104
[20/02/2019 09:30],,,1007,2012,56,1085,,0,0,0,0,,4104
[20/02/2019 10:00],,,532,1962,0,1085,,0,0,0,0,,3691
[20/02/2019 10:30],,,532,1962,0,1085,,0,0,0,0,,3691
[20/02/2019 11:00],,,755,1936,0,1085,,0,0,0,0,,3952
[20/02/2019 11:30],,,755,1936,0,1085,,0,0,0,0,,3952
[20/02/2019 12:00],,,1022,1936,0,1025,,0,0,-5,0,,4122
[20/02/2019 12:30],,,1022,1936,0,1025,,0,0,-5,0,,4122
[20/02/2019 13:00],,,1023,2012,0,1025,,0,0,0,0,,3636
[20/02/2019 13:30],,,1023,2012,0,1025,,0,0,0,0,,3636
[20/02/2019 14:00],,,1023,2013,0,1025,,0,0,0,0,,3707
[20/02/2019 14:30],,,1023,2013,0,1025,,0,0,0,0,,3707
[20/02/2019 15:00],,,1023,2013,0,1025,,0,0,0,0,,3783
[20/02/2019 15:30],,,1023,2013,0,1025,,0,0,0,0,,3783
[20/02/2019 16:00],,,1023,2014,0,1025,,0,0,0,0,,3936
[20/02/2019 16:30],,,1023,2014,0,1025,,0,0,0,0,,3936
[20/02/2019 17:00],,,1023,2014,0,1085,,0,0,0,0,,3901
[20/02/2019 17:30],,,1023,2014,0,1085,,0,0,0,0,,3901
[20/02/2019 18:00],,,1023,2014,0,1085,,0,0,0,0,,4062
[20/02/2019 18:30],,,1023,2014,0,1085,,0,0,0,0,,4062
[20/02/2019 19:00],,,1023,2013,112,1085,,0,0,0,0,,3955
[20/02/2019 19:30],,,1023,2013,112,1085,,0,0,0,0,,3955
[20/02/2019 20:00],,,1023,2013,137,1085,,0,0,0,0,,4090
[20/02/2019 20:30],,,1023,2013,137,1085,,0,0,0,0,,4090
[20/02/2019 21:00],,,1023,2013,249,1025,,0,0,0,0,,4061
[20/02/2019 21:30],,,1023,2013,249,1025,,0,0,0,0,,4061
[20/02/2019 22:00],,,1023,2013,433,1024,,0,0,0,0,,4060
[20/02/2019 22:30],,,1023,2013,433,1024,,0,0,0,0,,4060
[20/02/2019 23:00],,,943,1675,368,944,,0,0,0,0,,3565
[20/02/2019 23:30],,,943,1675,368,944,,0,0,0,0,,3565
[21/02/2019 00:00],,,936,1838,487,935,,0,0,0,0,,3709
[21/02/2019 00:30],,,936,1838,487,935,,0,0,0,0,,3709
[21/02/2019 01:00],,,891,1751,500,895,,0,0,0,0,,4157
[21/02/2019 01:30],,,891,1751,500,895,,0,0,0,0,,4157
[21/02/2019 02:00],,,836,1641,500,840,,0,0,0,0,,3937
[21/02/2019 02:30],,,836,1641,500,840,,0,0,0,0,,3937
[21/02/2019 03:00],,,776,1518,500,775,,0,0,0,0,,3689
[21/02/2019 03:30],,,776,1518,500,775,,0,0,0,0,,3689
[21/02/2019 04:00],,,765,1566,500,797,,0,0,0,0,,3748
[21/02/2019 04:30],,,765,1566,500,797,,0,0,0,0,,3748
[21/02/2019 05:00],,,208,1614,500,823,,0,0,0,0,,3250
[21/02/2019 05:30],,,208,1614,500,823,,0,0,0,0,,3250
[21/02/2019 06:00],,,819,1812,500,923,,0,0,0,0,,3924
[21/02/2019 06:30],,,819,1812,500,923,,0,0,0,0,,3924
[21/02/2019 07:00],,,363,2013,500,1023,,0,0,0,0,,3955
[21/02/2019 07:30],,,363,2013,500,1023,,0,0,0,0,,3955
[21/02/2019 08:00],,,1014,2014,500,1085,,0,0,0,0,,4658
[21/02/2019 08:30],,,1014,2014,500,1085,,0,0,0,0,,4658
[21/02/2019 09:00],,,1023,2013,485,1085,,0,0,0,0,,4741
[21/02/2019 09:30],,,1023,2013,485,1085,,0,0,0,0,,4741
[21/02/2019 10:00],,,1023,2013,270,1085,,0,0,0,0,,4723
[21/02/2019 10:30],,,1023,2013,270,1085,,0,0,0,0,,4723
[21/02/2019 11:00],,,1023,2014,290,1085,,0,0,0,0,,4727
[21/02/2019 11:30],,,1023,2014,290,1085,,0,0,0,0,,4727
[21/02/2019 12:00],,,1023,2014,417,1025,,0,0,0,0,,4679
[21/02/2019 12:30],,,1023,2014,417,1025,,0,0,0,0,,4679
[21/02/2019 13:00],,,1023,2015,437,1024,,0,0,0,0,,4681
[21/02/2019 13:30],,,1023,2015,437,1024,,0,0,0,0,,4681
[21/02/2019 14:00],,,1023,2015,496,1024,,0,0,0,0,,4062
[21/02/2019 14:30],,,1023,2015,496,1024,,0,0,0,0,,4062
[21/02/2019 15:00],,,1023,2015,425,1024,,0,0,0,0,,4062
[21/02/2019 15:30],,,1023,2015,425,1024,,0,0,0,0,,4062
[21/02/2019 16:00],,,1023,2015,500,1024,,0,0,0,0,,4062
[21/02/2019 16:30],,,1023,2015,500,1024,,0,0,0,0,,4062
[21/02/2019 17:00],,,1023,2015,500,1085,,0,0,0,0,,4123
[21/02/2019 17:30],,,1023,2015,500,1085,,0,0,0,0,,4123
[21/02/2019 18:00],,,1023,2015,413,1085,,0,0,0,0,,4123
[21/02/2019 18:30],,,1023,2015,413,1085,,0,0,0,0,,4123
[21/02/2019 19:00],,,1023,2015,488,1085,,0,0,0,0,,4123
[21/02/2019 19:30],,,1023,2015,488,1085,,0,0,0,0,,4123
[21/02/2019 20:00],,,1023,2015,500,1085,,0,0,0,0,,4123
[21/02/2019 20:30],,,1023,2015,500,1085,,0,0,0,0,,4123
[21/02/2019 21:00],,,1022,2014,485,1025,,0,0,0,0,,4061
[21/02/2019 21:30],,,1022,2014,485,1025,,0,0,0,0,,4061
[21/02/2019 22:00],,,843,2014,496,1024,,0,0,0,0,,3881
[21/02/2019 22:30],,,843,2014,496,1024,,0,0,0,0,,3881
[21/02/2019 23:00],,,857,1816,500,925,,0,0,0,0,,3599
[21/02/2019 23:30],,,857,1816,500,925,,0,0,0,0,,3599
[22/02/2019 00:00],,,755,1713,500,875,,0,0,0,0,,3942
[22/02/2019 00:30],,,755,1713,500,875,,0,0,0,0,,3942
[22/02/2019 01:00],,,754,1615,500,826,,0,0,0,0,,3794
[22/02/2019 01:30],,,754,1615,500,826,,0,0,0,0,,3794
[22/02/2019 02:00],,,754,1614,500,825,,0,0,0,0,,3792
[22/02/2019 02:30],,,754,1614,500,825,,0,0,0,0,,3792
[22/02/2019 03:00],,,754,1614,500,825,,0,0,0,0,,3792
[22/02/2019 03:30],,,754,1614,500,825,,0,0,0,0,,3792
[22/02/2019 04:00],,,754,1614,500,823,,0,0,0,0,,3790
[22/02/2019 04:30],,,754,1614,500,823,,0,0,0,0,,3790
[22/02/2019 05:00],,,670,1745,500,819,,0,0,0,0,,3833
[22/02/2019 05:30],,,670,1745,500,819,,0,0,0,0,,3833
[22/02/2019 06:00],,,434,2013,500,948,,0,0,0,0,,3994
