Date (WET),DLH,Dynamic Containment,Dynamic FFR,EFR,Fast Reserve,LFS,MFR High,MFR Primary,MFR Secondary,Static FFR,STOR (DAY AHEAD),STOR (HISTORIC)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[23/10/2019 22:00],0.0,,378.0,201.0,322.0,55.0,0.0,372.0,238.7,211.0,,0.0
[23/10/2019 22:30],0.0,,378.0,201.0,322.0,55.0,0.0,372.0,238.7,211.0,,0.0
[23/10/2019 23:00],0.0,,327.0,201.0,0.0,100.0,0.0,372.0,238.7,78.0,,0.0
[23/10/2019 23:30],0.0,,327.0,201.0,0.0,100.0,0.0,372.0,238.7,78.0,,0.0
[24/10/2019 00:00],0.0,,327.0,201.0,0.0,100.0,420.1,524.1,326.7,78.0,,0.0
[24/10/2019 00:30],0.0,,327.0,201.0,0.0,100.0,420.1,524.1,326.7,78.0,,0.0
[24/10/2019 01:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[24/10/2019 01:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[24/10/2019 02:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[24/10/2019 02:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[24/10/2019 03:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 03:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 04:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 04:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 05:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 05:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,41.0,,0.0
[24/10/2019 06:00],0.0,,327.0,201.0,180.0,100.0,299.5,493.1,291.9,41.0,,1045.8
[24/10/2019 06:30],0.0,,327.0,201.0,180.0,100.0,299.5,493.1,291.9,41.0,,1045.8
[24/10/2019 07:00],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 07:30],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 08:00],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 08:30],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 09:00],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 09:30],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 10:00],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 10:30],0.0,,387.0,201.0,322.0,65.0,299.5,493.1,291.9,204.0,,1045.8
[24/10/2019 11:00],0.0,,386.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,1045.8
[24/10/2019 11:30],0.0,,386.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,1045.8
[24/10/2019 12:00],0.0,,386.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,1045.8
[24/10/2019 12:30],0.0,,386.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,1045.8
[24/10/2019 13:00],0.0,,366.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,0.0
[24/10/2019 13:30],0.0,,366.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,0.0
[24/10/2019 14:00],0.0,,366.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,0.0
[24/10/2019 14:30],0.0,,366.0,201.0,322.0,65.0,299.5,493.1,291.9,205.0,,0.0
[24/10/2019 15:00],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,0.0
[24/10/2019 15:30],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,0.0
[24/10/2019 16:00],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,0.0
[24/10/2019 16:30],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,0.0
[24/10/2019 17:00],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,1045.8
[24/10/2019 17:30],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,1045.8
[24/10/2019 18:00],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,1045.8
[24/10/2019 18:30],0.0,,370.0,201.0,322.0,55.0,299.5,493.1,291.9,191.0,,1045.8
[24/10/2019 19:00],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,1045.8
[24/10/2019 19:30],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,1045.8
[24/10/2019 20:00],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,1045.8
[24/10/2019 20:30],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,0.0
[24/10/2019 21:00],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,0.0
[24/10/2019 21:30],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,0.0
[24/10/2019 22:00],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,0.0
[24/10/2019 22:30],0.0,,378.0,201.0,322.0,55.0,299.5,493.1,291.9,211.0,,0.0
[24/10/2019 23:00],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[24/10/2019 23:30],0.0,,327.0,201.0,0.0,100.0,299.5,493.1,291.9,78.0,,0.0
[25/10/2019 00:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 00:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 01:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 01:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 02:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 02:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,78.0,,0.0
[25/10/2019 03:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
[25/10/2019 03:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
[25/10/2019 04:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
[25/10/2019 04:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
[25/10/2019 05:00],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
[25/10/2019 05:30],0.0,,327.0,201.0,0.0,100.0,573.2,420.3,276.8,41.0,,0.0
